x,y,file,label,class
-8.804375792,-1.112242884,,Nv,1
2.209909228,3.068216064,,Nv,1
-9.802112974,2.709605668,,Nv,1
3.418051884,0.382720101,,Nv,1
-15.35169714,6.379649884,,Nv,1
20.06995065,4.203623462,,Nv,1
-10.07833031,-6.683884758,,Nv,1
5.684715329,7.549261547,,Nv,1
5.052307602,-5.128480755,,Nv,1
-4.829336485,2.799186249,,Nv,1
-5.016668025,-8.183125952,,Nv,1
-17.3816683,6.50189703,,Nv,1
5.326788744,0.660264071,,Nv,1
3.130182207,-1.783959745,,Nv,1
-1.416301486,-4.753477619,,Nv,1
-2.059439002,-15.03918203,,Nv,1
-16.98216595,6.933603057,,Nv,1
4.190146366,-11.27211468,,Nv,1
-2.931219273,4.235269125,,Nv,1
-5.879409968,-0.679479953,,Nv,1
20.71164179,2.938544534,,Nv,1
0.964718174,-0.816097292,,Nv,1
-2.477049597,9.735026446,,Nv,1
15.34473966,5.647237062,,Nv,1
20.18271637,3.593680829,,Nv,1
-10.52585234,14.85862266,,Nv,1
-11.77136608,8.090053367,,Nv,1
-9.103040677,-4.80420953,,Nv,1
-12.66112644,1.855417736,,Nv,1
2.570764445,7.44300208,,Nv,1
-8.794967419,10.23974283,,Nv,1
-5.77635282,-2.491011374,,Nv,1
-5.035212495,5.469801486,,Nv,1
-3.510122518,5.72470765,,Nv,1
-10.06668065,-2.791029776,,Nv,1
-13.54648516,-0.023044687,,Nv,1
-13.21274141,1.222018653,,Nv,1
-12.25866359,6.789071684,,Nv,1
-14.52306002,4.570380564,,Nv,1
-11.92326467,8.397665834,,Nv,1
21.0817073,2.174011247,,Nv,1
-8.318180984,7.743799042,,Nv,1
14.98309939,4.606631008,,Nv,1
0.59693215,0.211941458,,Nv,1
14.07839454,5.47521865,,Nv,1
-10.13337845,10.61707311,,Nv,1
7.265525687,-0.330340041,,Nv,1
-10.55002434,3.975873035,,Nv,1
-8.247234869,9.653466296,,Nv,1
-8.086206251,11.3694862,,Nv,1
-10.73270398,0.874880957,,Nv,1
24.32871235,3.465154095,,Nv,1
-8.13653192,2.443197865,,Nv,1
-9.541913976,2.542100895,,Nv,1
-10.58368737,10.07857801,,Nv,1
20.60026996,2.070963015,,Nv,1
-12.38776882,0.272410077,,Nv,1
-16.08700065,4.992950561,,Nv,1
7.540744745,11.04881088,,Nv,1
-8.189067372,2.916827551,,Nv,1
-13.69676036,0.438793934,,Nv,1
-4.256173431,7.992435137,,Nv,1
-12.83683695,1.434430287,,Nv,1
-9.536300322,5.304038443,,Nv,1
-7.287012463,8.703501663,,Nv,1
-14.01595534,6.443938212,,Nv,1
-15.9402374,8.131018862,,Nv,1
-12.57020106,-0.260235421,,Nv,1
21.45061767,2.143417565,,Nv,1
-3.706184369,-0.098175058,,Nv,1
-10.37430787,9.593680466,,Nv,1
17.7699887,4.149882056,,Nv,1
16.20698677,-5.109035374,,Nv,1
-13.03103639,0.370288795,,Nv,1
-8.313425437,-2.676231248,,Nv,1
-17.96248401,4.144852985,,Nv,1
-15.12072439,9.382811357,,Nv,1
22.05878687,1.925156525,,Nv,1
-5.903497889,2.821600344,,Nv,1
-6.686618216,10.49727803,,Nv,1
14.26195137,4.353910556,,Nv,1
-5.845543681,9.790943679,,Nv,1
-12.19038055,5.69756665,,Nv,1
-5.986233283,8.503379368,,Nv,1
7.828035328,10.41250215,,Nv,1
-4.726670757,-14.17261499,,Nv,1
-2.295411987,-3.887590965,,Nv,1
-10.47675543,-2.417492334,,Nv,1
-17.69633566,5.273190059,,Nv,1
-18.09215487,6.547014699,,Nv,1
-4.802324074,-14.20208722,,Nv,1
-11.70190822,-0.174677387,,Nv,1
15.54142059,4.062112923,,Nv,1
13.69796786,1.577202379,,Nv,1
-7.198717125,-4.487228808,,Nv,1
-8.729863875,-1.209195279,,Nv,1
-10.17008835,13.22478477,,Nv,1
-12.77469337,-4.232189008,,Nv,1
-8.630226633,11.14770283,,Nv,1
-8.926674539,12.90037955,,Nv,1
-12.79192565,12.49049595,,Nv,1
-11.81031572,0.595085532,,Nv,1
-11.33056308,0.335550333,,Nv,1
-5.384522821,3.196389832,,Nv,1
21.4749726,2.060630548,,Nv,1
-12.6810818,2.659177126,,Nv,1
15.67258023,3.213238473,,Nv,1
-12.7834945,14.41924749,,Nv,1
-15.10846773,0.813602983,,Nv,1
-8.986261344,10.28955812,,Nv,1
-6.236888604,6.945064256,,Nv,1
-9.715901394,3.635214196,,Nv,1
-0.238907534,0.706701901,,Nv,1
-0.33019431,0.299375123,,Nv,1
3.743140156,0.478904231,,Nv,1
5.583289812,-1.65260783,,Nv,1
0.320565992,0.648899567,,Nv,1
-8.233710608,2.317137815,,Nv,1
